PIA1.93
09 Mar 2020	17:44
PIEZO TYPE	PI 15 um
COMMENTS	
SCAN TYPE	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X	Z scan at fixed X	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X
VERTICAL WAVEFORM	custom
LATERAL WAVEFORM	custom
SCAN STEPS	Down	Front	Down	Pause	Up	Back	Down
SCAN SPEED [nm/sec]	125000	125000	125000	0	125000	250000	250000
PAUSE [sec]	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
CHANNELS	vertical deflection, lateral deflection
NUMBER OF FORCE CURVES	1
POINTS PER CURVE	3584
SCAN RATE [Hz]	0.833328	1.249988	12.498750	1.000000	0.480769	2.499975	2.500000
TRIGGER TYPE	no trigger
CANTILEVER NAME	
CANTILEVER TYPE	0
RESONANT FREQUENCY	0.000000
VERTICAL SPRING CONSTANT [N/m]	0.000000
VERTICAL CALIBRATION COEFFICIENT [µN/V]	1.000000
OPTIC SENSOR FORCE-VOLTAGE RELATION [µN]	0+(-3.464847548173025E+3*x^0)+(4.166399346689978E+3*x^1)+(-4.272509255274562E+3*x^2)+(3.126702697620634E+3*x^3)+(-1.353651158969758E+3*x^4)+(3.443961871035622E+2*x^5)+(-4.749887193466130E+1*x^6)+(2.766192854606011E+0*x^7)
FRAME RATE [Hz]	29.999985
NUMBER OF FRAMES	36	23	2	29	62	12	12
PIEZO Z [nm]	PIEZO X [nm]	Time [s]	VERTICAL DEF	LATERAL DEF	AUX DEF
253192.71875000	299994.25000000	2.09466982	2.87605286	-0.05435944	0.00000000
253212.25000000	299994.25000000	2.09482598	2.87551880	-0.05432129	0.00000000
253231.78125000	299994.25000000	2.09498191	2.87521362	-0.05313873	0.00000000
253251.31250000	299994.25000000	2.09513783	2.87353516	-0.05237579	0.00000000
253270.84375000	299994.25000000	2.09529400	2.87464142	-0.05222321	0.00000000
253290.37500000	299994.25000000	2.09544992	2.87364960	-0.05237579	0.00000000
253309.92187500	299994.25000000	2.09560609	2.87319183	-0.05237579	0.00000000
253329.45312500	299994.25000000	2.09576201	2.87197113	-0.05222321	0.00000000
253348.98437500	299994.25000000	2.09591818	2.87368774	-0.05458832	0.00000000
253368.51562500	299994.25000000	2.09607410	2.87216187	-0.05641937	0.00000000
253388.04687500	299994.25000000	2.09623027	2.87155151	-0.05889893	0.00000000
253407.57812500	299994.25000000	2.09638619	2.87223816	-0.06469727	0.00000000
253427.10937500	299994.25000000	2.09654236	2.87120819	-0.05725861	0.00000000
253446.65625000	299994.25000000	2.09669828	2.87025452	-0.05695343	0.00000000
253466.18750000	299994.25000000	2.09685445	2.87082672	-0.05767822	0.00000000
253485.71875000	299994.25000000	2.09701037	2.86998749	-0.05741119	0.00000000
253505.25000000	299994.25000000	2.09716654	2.86960602	-0.05725861	0.00000000
253524.78125000	299994.25000000	2.09732246	2.86933899	-0.05729675	0.00000000
253544.31250000	299994.25000000	2.09747863	2.86899567	-0.05962372	0.00000000
253563.84375000	299994.25000000	2.09763455	2.86884308	-0.06507874	0.00000000
253583.37500000	299994.25000000	2.09779048	2.86838531	-0.05996704	0.00000000
253602.90625000	299994.25000000	2.09794664	2.86693573	-0.06019592	0.00000000
253622.45312500	299994.25000000	2.09810257	2.86689758	-0.06057739	0.00000000
253641.98437500	299994.25000000	2.09825873	2.86712646	-0.06114960	0.00000000
253661.51562500	299994.25000000	2.09841466	2.86636353	-0.06179810	0.00000000
253681.04687500	299994.25000000	2.09857082	2.86609650	-0.06309509	0.00000000
253700.57812500	299994.25000000	2.09872675	2.86514282	-0.06439209	0.00000000
253720.10937500	299994.25000000	2.09888291	2.86464691	-0.06587982	0.00000000
253739.64062500	299994.25000000	2.09903884	2.86396027	-0.06618500	0.00000000
253759.18750000	299994.25000000	2.09919500	2.86365509	-0.06187439	0.00000000
253778.71875000	299994.25000000	2.09935093	2.86388397	-0.05458832	0.00000000
253798.25000000	299994.25000000	2.09950709	2.86216736	-0.05332947	0.00000000
253817.78125000	299994.25000000	2.09966302	2.86216736	-0.05599976	0.00000000
253837.31250000	299994.25000000	2.09981918	2.86155701	-0.05577087	0.00000000
253856.84375000	299994.25000000	2.09997511	2.86159515	-0.05584717	0.00000000
253876.37500000	299994.25000000	2.10013127	2.85991669	-0.05664825	0.00000000
253895.90625000	299994.25000000	2.10028720	2.85999298	-0.05672455	0.00000000
253915.43750000	299994.25000000	2.10044336	2.85907745	-0.05626678	0.00000000
253934.98437500	299994.25000000	2.10059929	2.85858154	-0.05767822	0.00000000
253954.51562500	299994.25000000	2.10075521	2.85781860	-0.05775452	0.00000000
253974.04687500	299994.25000000	2.10091138	2.85705566	-0.05828857	0.00000000
253993.57812500	299994.25000000	2.10106730	2.85686493	-0.05882263	0.00000000
254013.10937500	299994.25000000	2.10122347	2.85560608	-0.05939484	0.00000000
254032.64062500	299994.25000000	2.10137939	2.85526276	-0.05950928	0.00000000
254052.17187500	299994.25000000	2.10153556	2.85461426	-0.06031036	0.00000000
254071.71875000	299994.25000000	2.10169148	2.85392761	-0.06111145	0.00000000
254091.25000000	299994.25000000	2.10184765	2.85308838	-0.06149292	0.00000000
254110.78125000	299994.25000000	2.10200357	2.85312653	-0.06191254	0.00000000
254130.31250000	299994.25000000	2.10215974	2.85243988	-0.06271362	0.00000000
254149.84375000	299994.25000000	2.10231566	2.85171509	-0.06336212	0.00000000
254169.37500000	299994.25000000	2.10247183	2.85076141	-0.06332397	0.00000000
254188.90625000	299994.25000000	2.10262775	2.84961700	-0.06610870	0.00000000
254208.43750000	299994.25000000	2.10278392	2.85041809	-0.06927490	0.00000000
254227.96875000	299994.25000000	2.10293984	2.84915924	-0.07659912	0.00000000
254247.51562500	299994.25000000	2.10309601	2.84702301	-0.08556366	0.00000000
254267.04687500	299994.25000000	2.10325193	2.84725189	-0.09483337	0.00000000
254286.57812500	299994.25000000	2.10340786	2.84606934	-0.07461548	0.00000000
254306.10937500	299994.25000000	2.10356402	2.84896851	-0.07686615	0.00000000
254325.64062500	299994.25000000	2.10371995	2.84358978	-0.07614136	0.00000000
254345.17187500	299994.25000000	2.10387611	2.84393311	-0.07488251	0.00000000
254364.70312500	299994.25000000	2.10403204	2.84332275	-0.07038116	0.00000000
254384.25000000	299994.25000000	2.10418820	2.84355164	-0.06477356	0.00000000
254403.78125000	299994.25000000	2.10434413	2.84332275	-0.06092072	0.00000000
254423.31250000	299994.25000000	2.10450029	2.84221649	-0.06053925	0.00000000
254442.84375000	299994.25000000	2.10465622	2.84137726	-0.06175995	0.00000000
254462.37500000	299994.25000000	2.10481238	2.83992767	-0.06217957	0.00000000
254481.90625000	299994.25000000	2.10496831	2.83985138	-0.06343842	0.00000000
254501.43750000	299994.25000000	2.10512447	2.83878326	-0.06420135	0.00000000
254520.96875000	299994.25000000	2.10528040	2.83859253	-0.06500244	0.00000000
254540.50000000	299994.25000000	2.10543656	2.83851624	-0.06507874	0.00000000
254560.04687500	299994.25000000	2.10559249	2.83638000	-0.06511688	0.00000000
254579.57812500	299994.25000000	2.10574865	2.83752441	-0.06446838	0.00000000
254599.10937500	299994.25000000	2.10590458	2.83649445	-0.06347656	0.00000000
254618.64062500	299994.25000000	2.10606050	2.83603668	-0.06538391	0.00000000
254638.17187500	299994.25000000	2.10621667	2.83576965	-0.06626129	0.00000000
254657.70312500	299994.25000000	2.10637259	2.83443451	-0.06587982	0.00000000
254677.23437500	299994.25000000	2.10652876	2.83306122	-0.06515503	0.00000000
254696.78125000	299994.25000000	2.10668468	2.83340454	-0.06427765	0.00000000
254716.31250000	299994.25000000	2.10684085	2.83164978	-0.06668091	0.00000000
254735.84375000	299994.25000000	2.10699677	2.83195496	-0.07061005	0.00000000
254755.37500000	299994.25000000	2.10715294	2.82974243	-0.06355286	0.00000000
254774.90625000	299994.25000000	2.10730886	2.82936096	-0.06320953	0.00000000
254794.43750000	299994.25000000	2.10746503	2.82909393	-0.06217957	0.00000000
254813.96875000	299994.25000000	2.10762095	2.82890320	-0.06118774	0.00000000
254833.50000000	299994.25000000	2.10777712	2.82733917	-0.06050110	0.00000000
254853.03125000	299994.25000000	2.10793304	2.82684326	-0.05874634	0.00000000
254872.57812500	299994.25000000	2.10808921	2.82573700	-0.06034851	0.00000000
254892.10937500	299994.25000000	2.10824513	2.82569885	-0.06393433	0.00000000
254911.64062500	299994.25000000	2.10840130	2.82482147	-0.05928040	0.00000000
254931.17187500	299994.25000000	2.10855722	2.82287598	-0.05657196	0.00000000
254950.70312500	299994.25000000	2.10871315	2.82291412	-0.05596161	0.00000000
254970.23437500	299994.25000000	2.10886931	2.82287598	-0.05432129	0.00000000
254989.76562500	299994.25000000	2.10902524	2.82100677	-0.05466461	0.00000000
255009.31250000	299994.25000000	2.10918140	2.82123566	-0.05775452	0.00000000
255028.84375000	299994.25000000	2.10933733	2.82001495	-0.06664276	0.00000000
255048.37500000	299994.25000000	2.10949349	2.81929016	-0.06870270	0.00000000
255067.90625000	299994.25000000	2.10964942	2.81871796	-0.06744385	0.00000000
255087.43750000	299994.25000000	2.10980558	2.81795502	-0.06599426	0.00000000
255106.96875000	299994.25000000	2.10996151	2.81700134	-0.06500244	0.00000000
255126.50000000	299994.25000000	2.11011767	2.81597137	-0.06511688	0.00000000
255146.03125000	299994.25000000	2.11027360	2.81539917	-0.06496429	0.00000000
255165.56250000	299994.25000000	2.11042976	2.81463623	-0.06515503	0.00000000
255185.10937500	299994.25000000	2.11058569	2.81425476	-0.06374359	0.00000000
255204.64062500	299994.25000000	2.11074185	2.81345367	-0.06336212	0.00000000
255224.17187500	299994.25000000	2.11089778	2.81215668	-0.06301880	0.00000000
255243.70312500	299994.25000000	2.11105394	2.81135559	-0.06172180	0.00000000
255263.23437500	299994.25000000	2.11120987	2.81108856	-0.06122589	0.00000000
255282.76562500	299994.25000000	2.11136580	2.81021118	-0.06065369	0.00000000
255302.29687500	299994.25000000	2.11152196	2.80967712	-0.06118774	0.00000000
255321.84375000	299994.25000000	2.11167789	2.80864716	-0.06011963	0.00000000
255341.37500000	299994.25000000	2.11183405	2.80834198	-0.05935669	0.00000000
255360.90625000	299994.25000000	2.11198997	2.80761719	-0.05863190	0.00000000
255380.43750000	299994.25000000	2.11214614	2.80647278	-0.05947113	0.00000000
255399.96875000	299994.25000000	2.11230206	2.80532837	-0.05931854	0.00000000
255419.50000000	299994.25000000	2.11245823	2.80529022	-0.05889893	0.00000000
255439.03125000	299994.25000000	2.11261415	2.80403137	-0.05920410	0.00000000
255458.56250000	299994.25000000	2.11277032	2.80361176	-0.06832123	0.00000000
255478.09375000	299994.25000000	2.11292624	2.80261993	-0.07114410	0.00000000
255497.64062500	299994.25000000	2.11308241	2.80113220	-0.07743835	0.00000000
255517.17187500	299994.25000000	2.11323833	2.80261993	-0.07961273	0.00000000
255536.70312500	299994.25000000	2.11339450	2.80139923	-0.09349823	0.00000000
255556.23437500	299994.25000000	2.11355042	2.79899597	-0.07583618	0.00000000
255575.76562500	299994.25000000	2.11370659	2.79880524	-0.07572174	0.00000000
255595.29687500	299994.25000000	2.11386251	2.79804230	-0.07995605	0.00000000
255614.82812500	299994.25000000	2.11401844	2.79857635	-0.07904053	0.00000000
255634.37500000	299994.25000000	2.11417460	2.79602051	-0.06763458	0.00000000
255653.90625000	299994.25000000	2.11433053	2.79773712	-0.06141663	0.00000000
255673.43750000	299994.25000000	2.11448669	2.79766083	-0.06027222	0.00000000
255692.96875000	299994.25000000	2.11464262	2.79476166	-0.06095886	0.00000000
255712.50000000	299994.25000000	2.11479878	2.79415131	-0.05996704	0.00000000
255732.03125000	299994.25000000	2.11495471	2.79472351	-0.05905151	0.00000000
255751.56250000	299994.25000000	2.11511087	2.79354095	-0.05790710	0.00000000
255771.09375000	299994.25000000	2.11526680	2.79228210	-0.05722046	0.00000000
255790.62500000	299994.25000000	2.11542296	2.79338837	-0.05630493	0.00000000
255810.17187500	299994.25000000	2.11557889	2.79212952	-0.05699158	0.00000000
255829.70312500	299994.25000000	2.11573505	2.79159546	-0.05775452	0.00000000
255849.23437500	299994.25000000	2.11589098	2.79178619	-0.05996704	0.00000000
255868.76562500	299994.25000000	2.11604714	2.78961182	-0.06435394	0.00000000
255888.29687500	299994.25000000	2.11620307	2.78991699	-0.06099701	0.00000000
255907.82812500	299994.25000000	2.11635923	2.78858185	-0.06122589	0.00000000
255927.35937500	299994.25000000	2.11651516	2.78842926	-0.06122589	0.00000000
255946.90625000	299994.25000000	2.11667132	2.78770447	-0.06164551	0.00000000
255966.43750000	299994.25000000	2.11682725	2.78804779	-0.06145477	0.00000000
255985.96875000	299994.25000000	2.11698318	2.78728485	-0.06294250	0.00000000
256005.50000000	299994.25000000	2.11713934	2.78625488	-0.06412506	0.00000000
256025.03125000	299994.25000000	2.11729527	2.78610229	-0.06710052	0.00000000
256044.56250000	299994.25000000	2.11745143	2.78560638	-0.06172180	0.00000000
256064.09375000	299994.25000000	2.11760736	2.78530121	-0.06237030	0.00000000
256083.62500000	299994.25000000	2.11776352	2.78457642	-0.06298065	0.00000000
256103.15625000	299994.25000000	2.11791945	2.78308868	-0.06366730	0.00000000
256122.70312500	299994.25000000	2.11807561	2.78381348	-0.06511688	0.00000000
256142.23437500	299994.25000000	2.11823153	2.78255463	-0.06732941	0.00000000
256161.76562500	299994.25000000	2.11838770	2.78202057	-0.06767273	0.00000000
256181.29687500	299994.25000000	2.11854362	2.78194427	-0.06999969	0.00000000
256200.82812500	299994.25000000	2.11869979	2.78141022	-0.06778717	0.00000000
256220.35937500	299994.25000000	2.11885571	2.78156281	-0.06839752	0.00000000
256239.89062500	299994.25000000	2.11901188	2.78038025	-0.06999969	0.00000000
256259.43750000	299994.25000000	2.11916780	2.77988434	-0.06763458	0.00000000
256278.96875000	299994.25000000	2.11932397	2.77950287	-0.06103516	0.00000000
256298.50000000	299994.25000000	2.11947989	2.77896881	-0.05672455	0.00000000
256318.03125000	299994.25000000	2.11963582	2.77858734	-0.05924225	0.00000000
256337.56250000	299994.25000000	2.11979198	2.77812958	-0.06179810	0.00000000
256357.09375000	299994.25000000	2.11994791	2.77778625	-0.06130219	0.00000000
256376.62500000	299994.25000000	2.12010407	2.77664185	-0.06149292	0.00000000
256396.15625000	299994.25000000	2.12026000	2.77603149	-0.06271362	0.00000000
256415.68750000	299994.25000000	2.12041616	2.77618408	-0.06206512	0.00000000
256435.23437500	299994.25000000	2.12057209	2.77507782	-0.06175995	0.00000000
256454.76562500	299994.25000000	2.12072825	2.77515411	-0.06214142	0.00000000
256474.29687500	299994.25000000	2.12088418	2.77450562	-0.06313324	0.00000000
256493.82812500	299994.25000000	2.12104034	2.77393341	-0.06408691	0.00000000
256513.35937500	299994.25000000	2.12119627	2.77332306	-0.06340027	0.00000000
256532.89062500	299994.25000000	2.12135243	2.77248383	-0.06443024	0.00000000
256552.42187500	299994.25000000	2.12150836	2.77233124	-0.06450653	0.00000000
256571.96875000	299994.25000000	2.12166452	2.77156830	-0.06500244	0.00000000
256591.50000000	299994.25000000	2.12182045	2.77107239	-0.06561279	0.00000000
256611.03125000	299994.25000000	2.12197661	2.77069092	-0.06595612	0.00000000
256630.56250000	299994.25000000	2.12213254	2.77030945	-0.06652832	0.00000000
256650.09375000	299994.25000000	2.12228847	2.76905060	-0.06732941	0.00000000
256669.62500000	299994.25000000	2.12244463	2.76905060	-0.06767273	0.00000000
256689.15625000	299994.25000000	2.12260056	2.76805878	-0.06919861	0.00000000
256708.68750000	299994.25000000	2.12275672	2.76672363	-0.06935120	0.00000000
256728.21875000	299994.25000000	2.12291265	2.76718140	-0.08014679	0.00000000
256747.76562500	299994.25000000	2.12306881	2.76508331	-0.08567810	0.00000000
256767.29687500	299994.25000000	2.12322474	2.76565552	-0.10353088	0.00000000
256786.82812500	299994.25000000	2.12338090	2.76515961	-0.08377075	0.00000000
256806.35937500	299994.25000000	2.12353683	2.76306152	-0.07698059	0.00000000
256825.89062500	299994.25000000	2.12369299	2.76321411	-0.08094788	0.00000000
256845.42187500	299994.25000000	2.12384892	2.76374817	-0.08358002	0.00000000
256864.95312500	299994.25000000	2.12400508	2.76321411	-0.08094788	0.00000000
256884.50000000	299994.25000000	2.12416101	2.76214600	-0.07148743	0.00000000
256904.03125000	299994.25000000	2.12431717	2.76168823	-0.06523132	0.00000000
256923.56250000	299994.25000000	2.12447309	2.76084900	-0.06465912	0.00000000
256943.09375000	299994.25000000	2.12462926	2.75947571	-0.06534576	0.00000000
256962.62500000	299994.25000000	2.12478518	2.75924683	-0.06698608	0.00000000
256982.15625000	299994.25000000	2.12494111	2.75909424	-0.06732941	0.00000000
257001.68750000	299994.25000000	2.12509727	2.75817871	-0.06919861	0.00000000
257021.21875000	299994.25000000	2.12525320	2.75764465	-0.06946564	0.00000000
257040.75000000	299994.25000000	2.12540936	2.75665283	-0.06973267	0.00000000
257060.29687500	299994.25000000	2.12556529	2.75657654	-0.07038116	0.00000000
257079.82812500	299994.25000000	2.12572145	2.75573730	-0.06977081	0.00000000
257099.35937500	299994.25000000	2.12587738	2.75527954	-0.06950378	0.00000000
257118.89062500	299994.25000000	2.12603354	2.75421143	-0.06950378	0.00000000
257138.42187500	299994.25000000	2.12618947	2.75436401	-0.07076263	0.00000000
257157.95312500	299994.25000000	2.12634563	2.75234222	-0.07030487	0.00000000
257177.48437500	299994.25000000	2.12650156	2.75249481	-0.07007599	0.00000000
257197.03125000	299994.25000000	2.12665772	2.75150299	-0.06919861	0.00000000
257216.56250000	299994.25000000	2.12681365	2.75119781	-0.07026672	0.00000000
257236.09375000	299994.25000000	2.12696981	2.74944305	-0.07072449	0.00000000
257255.62500000	299994.25000000	2.12712574	2.74894714	-0.07198334	0.00000000
257275.15625000	299994.25000000	2.12728190	2.74799347	-0.06763458	0.00000000
257294.68750000	299994.25000000	2.12743783	2.74868011	-0.06671906	0.00000000
257314.21875000	299994.25000000	2.12759376	2.74749756	-0.06595612	0.00000000
257333.75000000	299994.25000000	2.12774992	2.74608612	-0.06473541	0.00000000
257353.28125000	299994.25000000	2.12790585	2.74585724	-0.06324768	0.00000000
257372.82812500	299994.25000000	2.12806201	2.74391174	-0.06389618	0.00000000
257392.35937500	299994.25000000	2.12821794	2.74379730	-0.06355286	0.00000000
257411.89062500	299994.25000000	2.12837410	2.74307251	-0.06675720	0.00000000
257431.42187500	299994.25000000	2.12853003	2.74238586	-0.06103516	0.00000000
257450.95312500	299994.25000000	2.12868619	2.74253845	-0.06000519	0.00000000
257470.48437500	299994.25000000	2.12884212	2.74112701	-0.05908966	0.00000000
257490.01562500	299994.25000000	2.12899828	2.74013519	-0.05840302	0.00000000
257509.56250000	299994.25000000	2.12915421	2.73941040	-0.05924225	0.00000000
257529.09375000	299994.25000000	2.12931037	2.73860931	-0.06816864	0.00000000
257548.62500000	299994.25000000	2.12946630	2.73784637	-0.07087708	0.00000000
257568.15625000	299994.25000000	2.12962246	2.73738861	-0.07316589	0.00000000
257587.68750000	299994.25000000	2.12977839	2.73620605	-0.06954193	0.00000000
257607.21875000	299994.25000000	2.12993455	2.73601532	-0.06961823	0.00000000
257626.75000000	299994.25000000	2.13009048	2.73464203	-0.06851196	0.00000000
257646.28125000	299994.25000000	2.13024664	2.73406982	-0.06938934	0.00000000
257665.81250000	299994.25000000	2.13040257	2.73399353	-0.06706238	0.00000000
257685.35937500	299994.25000000	2.13055849	2.73334503	-0.06820679	0.00000000
257704.89062500	299994.25000000	2.13071465	2.73239136	-0.06725311	0.00000000
257724.42187500	299994.25000000	2.13087058	2.73155212	-0.06736755	0.00000000
257743.95312500	299994.25000000	2.13102674	2.73040771	-0.06610870	0.00000000
257763.48437500	299994.25000000	2.13118267	2.72994995	-0.06580353	0.00000000
257783.01562500	299994.25000000	2.13133883	2.72911072	-0.06492615	0.00000000
257802.54687500	299994.25000000	2.13149476	2.72834778	-0.06423950	0.00000000
257822.09375000	299994.25000000	2.13165092	2.72804260	-0.06423950	0.00000000
257841.62500000	299994.25000000	2.13180685	2.72636414	-0.06423950	0.00000000
257861.15625000	299994.25000000	2.13196301	2.72640228	-0.06355286	0.00000000
257880.68750000	299994.25000000	2.13211894	2.72430420	-0.06290436	0.00000000
257900.21875000	299994.25000000	2.13227510	2.72506714	-0.06301880	0.00000000
257919.75000000	299994.25000000	2.13243103	2.72487640	-0.06263733	0.00000000
257939.28125000	299994.25000000	2.13258719	2.72335052	-0.06305695	0.00000000
257958.81250000	299994.25000000	2.13274312	2.72365570	-0.06835937	0.00000000
257978.34375000	299994.25000000	2.13289928	2.72071838	-0.07064819	0.00000000
